sample_id,input,expected_verdict,expected_signal
sms_safe_0898,How is it possible to teach you. And where.,likely_safe,
sms_safe_0899,How much she payed. Suganya.,likely_safe,
sms_safe_0900,We are okay. Going to sleep now. Later,likely_safe,
sms_safe_0901,By monday next week. Give me the full gist,likely_safe,
sms_safe_0902,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,likely_safe,
sms_safe_0903,Nothing just getting msgs by dis name wit different no's..,likely_safe,
sms_safe_0904,Most of the tiime when i don't let you hug me it's so i don't break into tears.,likely_safe,
sms_phish_0905,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",suspicious,
sms_phish_0906,FREE entry into our å£250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,suspicious,
sms_phish_0907,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,suspicious,
sms_phish_0908,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,suspicious,
sms_phish_0909,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",suspicious,
sms_phish_0910,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,suspicious,
sms_safe_0911,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?",likely_safe,
sms_safe_0912,"\What are youdoing later? Sar xxx\""""",likely_safe,
sms_phish_0913,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",suspicious,
sms_phish_0914,As a registered optin subscriber ur draw 4 å£100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,suspicious,
sms_phish_0915,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply,suspicious,
sms_safe_0916,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,likely_safe,
sms_safe_0917,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.,likely_safe,
sms_safe_0918,"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?",likely_safe,
sms_safe_0919,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,likely_safe,
sms_safe_0920,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,likely_safe,
sms_phish_0921,u r a winner U ave been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),suspicious,
sms_phish_0922,Valentines Day Special! Win over å£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,suspicious,
sms_phish_0923,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg å£1.50",suspicious,
sms_phish_0924,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,suspicious,
sms_safe_0925,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,likely_safe,
sms_safe_0926,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details",likely_safe,
sms_safe_0927,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",likely_safe,
sms_safe_0928,Take some small dose tablet for fever,likely_safe,
sms_safe_0929,Left dessert. U wan me 2 go suntec look 4 u?,likely_safe,
sms_phish_0930,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,suspicious,
sms_phish_0931,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",suspicious,
sms_phish_0932,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,suspicious,
sms_phish_0933,tells u 2 call 09066358152 to claim å£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,suspicious,
sms_phish_0934,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,suspicious,
sms_phish_0935,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,suspicious,
sms_phish_0936,URGENT! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,suspicious,
sms_phish_0937,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,suspicious,
sms_safe_0938,"Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?",likely_safe,
sms_safe_0939,Wah lucky man... Then can save money... Hee...,likely_safe,
sms_safe_0940,So when you gonna get rimac access,likely_safe,
sms_safe_0941,I'll pick you up at about 5.15pm to go to taunton if you still want to come.,likely_safe,
sms_safe_0942,No calls..messages..missed calls,likely_safe,
sms_phish_0943,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",suspicious,
sms_phish_0944,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",suspicious,
sms_phish_0945,"Romantic Paris. 2 nights, 2 flights from å£79 Book now 4 next year. Call 08704439680Ts&Cs apply.",suspicious,
sms_phish_0946,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 å£3/wk 087016248,suspicious,
sms_safe_0947,"St andre, virgil's cream",likely_safe,
sms_phish_0948,YOU ARE CHOSEN TO RECEIVE A å£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,suspicious,
sms_phish_0949,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",suspicious,
sms_phish_0950,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,suspicious,
sms_phish_0951,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,suspicious,
sms_phish_0952,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",suspicious,
sms_phish_0953,Moby Pub Quiz.Win a å£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP å£1.50 008704050406 SP Arrow,suspicious,
sms_phish_0954,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",suspicious,
sms_phish_0955,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,suspicious,
sms_safe_0956,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),likely_safe,
sms_phish_0957,"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!",suspicious,
sms_phish_0958,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,suspicious,
sms_phish_0959,Ur HMV Quiz cash-balance is currently å£500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,suspicious,
sms_phish_0960,Great News! Call FREEFONE 08006344447 to claim your guaranteed å£1000 CASH or å£2000 gift. Speak to a live operator NOW!,suspicious,
sms_safe_0961,No..jst change tat only..,likely_safe,
sms_phish_0962,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",suspicious,
sms_safe_0963,I love you both too :-),likely_safe,
sms_phish_0964,Todays Voda numbers ending 1225 are selected to receive a å£50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,suspicious,
sms_safe_0965,That's cause your old. I live to be high.,likely_safe,
sms_safe_0966,Goodmorning today i am late for  &lt;DECIMAL&gt; min.,likely_safe,
sms_phish_0967,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or å£1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",suspicious,
sms_safe_0968,I've sent Ì_ my part..,likely_safe,
sms_safe_0969,As in i want custom officer discount oh.,likely_safe,
sms_safe_0970,I am sorry it hurt you.,likely_safe,
sms_safe_0971,7 at esplanade.. Do Ì_ mind giving me a lift cos i got no car today..,likely_safe,
sms_phish_0972,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,suspicious,
sms_safe_0973,I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(,likely_safe,
sms_phish_0974,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,suspicious,
sms_phish_0975,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,suspicious,
sms_phish_0976,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 å£100 cash. Name the NEW US President? txt ans to 80082,suspicious,
sms_phish_0977,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,suspicious,
sms_phish_0978,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN å£100 Cash WKENT/150P16+,suspicious,
sms_safe_0979,Moji i love you more than words. Have a rich day,likely_safe,
sms_phish_0980,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,suspicious,
sms_safe_0981,Got meh... When?,likely_safe,
sms_safe_0982,How much for an eighth?,likely_safe,
sms_safe_0983,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm,likely_safe,
sms_phish_0984,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,suspicious,
sms_safe_0985,No dear i do have free messages without any recharge. Hi hi hi,likely_safe,
sms_phish_0986,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,suspicious,
sms_phish_0987,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,suspicious,
sms_phish_0988,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,suspicious,
sms_phish_0989,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,suspicious,
sms_phish_0990,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,suspicious,
sms_safe_0991,"Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss.",likely_safe,
sms_safe_0992,We r outside already.,likely_safe,
sms_safe_0993,Yeah do! DonÛ÷t stand to close tho- youÛ÷ll catch something!,likely_safe,
sms_phish_0994,PRIVATE! Your 2003 Account Statement for 078,suspicious,
sms_phish_0995,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,suspicious,
sms_phish_0996,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,suspicious,
sms_phish_0997,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",suspicious,
sms_phish_0998,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,suspicious,
sms_phish_0999,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,suspicious,
